x,y,z
3.1482,-10.582,0.045277
3.2536,-10.571,0.046122
3.3588,-10.56,0.046993
3.464,-10.547,0.047893
3.5689,-10.534,0.048822
3.6738,-10.519,0.049782
3.7785,-10.503,0.050773
3.883,-10.487,0.051798
3.9874,-10.469,0.052856
4.0915,-10.45,0.053951
4.1955,-10.43,0.055083
4.2992,-10.409,0.056255
4.4028,-10.387,0.057467
4.506,-10.363,0.058721
4.6091,-10.339,0.06002
4.7119,-10.314,0.061365
4.8144,-10.287,0.062759
4.9167,-10.26,0.064203
5.0186,-10.231,0.0657
5.1203,-10.201,0.067253
5.2216,-10.17,0.068863
5.3226,-10.138,0.070533
5.4233,-10.106,0.072267
5.5236,-10.072,0.074067
5.6236,-10.036,0.075936
5.7232,-10,0.077878
5.8224,-9.963,0.079896
5.9213,-9.9247,0.081994
6.0197,-9.8854,0.084176
6.1177,-9.8449,0.086445
6.2153,-9.8035,0.088806
6.3124,-9.7609,0.091263
6.4091,-9.7173,0.093822
6.5054,-9.6727,0.096488
6.6011,-9.6269,0.099265
6.6964,-9.5802,0.10216
6.7912,-9.5324,0.10518
6.8854,-9.4835,0.10832
6.9792,-9.4336,0.11161
7.0724,-9.3827,0.11504
7.1651,-9.3308,0.11862
7.2572,-9.2778,0.12235
7.3488,-9.2238,0.12626
7.4397,-9.1687,0.13034
7.5301,-9.1127,0.13461
7.6199,-9.0556,0.13907
7.7091,-8.9975,0.14374
7.7976,-8.9384,0.14863
7.8855,-8.8783,0.15375
7.9728,-8.8172,0.15911
8.0593,-8.7551,0.16472
8.1452,-8.692,0.17061
8.2305,-8.628,0.17678
8.315,-8.5629,0.18325
8.3988,-8.4969,0.19005
8.4818,-8.4299,0.19718
8.5642,-8.3619,0.20466
8.6457,-8.293,0.21252
8.7265,-8.2231,0.22078
8.8066,-8.1523,0.22947
8.8858,-8.0806,0.23859
8.9642,-8.0079,0.24819
9.0418,-7.9342,0.2583
9.1186,-7.8597,0.26893
9.1945,-7.7842,0.28012
9.2695,-7.7078,0.29191
9.3437,-7.6306,0.30433
9.4169,-7.5524,0.31742
9.4893,-7.4733,0.33122
9.5607,-7.3934,0.34577
9.6312,-7.3126,0.36112
9.7007,-7.2309,0.37731
9.7692,-7.1483,0.39441
9.8368,-7.0649,0.41246
9.9033,-6.9807,0.43152
9.9688,-6.8956,0.45166
10.033,-6.8097,0.47294
10.097,-6.723,0.49543
10.159,-6.6355,0.51921
10.22,-6.5472,0.54437
10.28,-6.4581,0.57097
10.339,-6.3682,0.59912
10.397,-6.2775,0.62891
10.453,-6.1861,0.66045
10.508,-6.094,0.69384
10.562,-6.0011,0.72921
10.615,-5.9074,0.76666
10.666,-5.8131,0.80635
10.717,-5.7181,0.84839
10.765,-5.6223,0.89295
10.813,-5.5259,0.94018
10.858,-5.4289,0.99025
10.903,-5.3311,1.0433
10.946,-5.2328,1.0996
10.987,-5.1338,1.1593
11.027,-5.0342,1.2226
11.065,-4.934,1.2897
11.101,-4.8332,1.3609
11.136,-4.7318,1.4364
11.169,-4.6299,1.5165
11.2,-4.5275,1.6014
11.229,-4.4246,1.6915
11.257,-4.3211,1.787
11.282,-4.2172,1.8883
11.305,-4.1128,1.9958
11.327,-4.008,2.1096
11.345,-3.9027,2.2303
11.362,-3.7971,2.3582
11.377,-3.6911,2.4938
11.389,-3.5847,2.6373
11.398,-3.478,2.7893
11.405,-3.3709,2.9503
11.409,-3.2636,3.1206
11.411,-3.1561,3.3008
11.409,-3.0483,3.4913
11.405,-2.9403,3.6926
11.397,-2.8321,3.9052
11.386,-2.7238,4.1297
11.372,-2.6154,4.3665
11.355,-2.5069,4.6162
11.334,-2.3984,4.8793
11.309,-2.2898,5.1562
11.28,-2.1813,5.4474
11.248,-2.0729,5.7533
11.211,-1.9645,6.0745
11.17,-1.8564,6.4113
11.124,-1.7484,6.764
11.074,-1.6406,7.1329
11.019,-1.5332,7.5182
10.959,-1.426,7.9201
10.894,-1.3193,8.3386
10.824,-1.213,8.7737
10.749,-1.1072,9.2253
10.667,-1.0019,9.6931
10.58,-0.89724,10.177
10.488,-0.79323,10.675
10.389,-0.68994,11.188
10.284,-0.58743,11.715
10.173,-0.48577,12.254
10.055,-0.38501,12.804
9.9307,-0.28524,13.364
9.7999,-0.1865,13.931
9.6625,-0.088873,14.504
9.5183,0.0075738,15.081
9.3674,0.10277,15.659
9.2098,0.19665,16.235
9.0455,0.28914,16.807
8.8745,0.38018,17.371
8.697,0.46968,17.924
8.5131,0.55759,18.464
8.3229,0.64384,18.985
8.1266,0.72835,19.485
7.9245,0.81108,19.96
7.7167,0.89194,20.406
7.5038,0.9709,20.819
7.2859,1.0479,21.197
7.0634,1.1228,21.535
6.8368,1.1957,21.831
6.6066,1.2665,22.081
6.3731,1.3351,22.283
6.1369,1.4015,22.435
5.8986,1.4656,22.535
5.6585,1.5276,22.582
5.4175,1.5872,22.574
5.1758,1.6445,22.513
4.9343,1.6996,22.397
4.6933,1.7523,22.227
4.4535,1.8028,22.005
4.2154,1.8509,21.733
3.9796,1.8968,21.412
3.7465,1.9404,21.046
3.5166,1.9817,20.637
3.2904,2.0208,20.188
3.0684,2.0578,19.704
2.8507,2.0926,19.187
2.6379,2.1253,18.643
2.4303,2.1559,18.074
2.228,2.1845,17.485
2.0313,2.2112,16.88
1.8404,2.2359,16.262
1.6554,2.2588,15.637
1.4764,2.2798,15.006
1.3036,2.2992,14.375
1.1368,2.3168,13.745
0.97621,2.3328,13.119
0.82169,2.3472,12.502
0.6732,2.3601,11.894
0.53066,2.3716,11.298
0.39396,2.3816,10.716
0.26299,2.3904,10.149
0.13759,2.3978,9.5995
0.017619,2.4039,9.0675
-0.097095,2.4089,8.5543
-0.20673,2.4128,8.0604
-0.31146,2.4155,7.5863
-0.41148,2.4172,7.1322
-0.50697,2.418,6.6983
-0.59813,2.4177,6.2846
-0.68516,2.4166,5.8908
-0.76823,2.4146,5.5166
-0.84754,2.4117,5.1618
-0.92328,2.4081,4.8258
-0.99562,2.4036,4.5082
-1.0647,2.3985,4.2083
-1.1308,2.3926,3.9257
-1.194,2.3861,3.6595
-1.2544,2.3789,3.4092
-1.3123,2.3712,3.1741
-1.3678,2.3628,2.9535
-1.4209,2.3538,2.7468
-1.4719,2.3443,2.5532
-1.5209,2.3343,2.3721
-1.568,2.3238,2.2028
-1.6133,2.3127,2.0447
-1.6568,2.3012,1.8972
-1.6988,2.2893,1.7596
-1.7393,2.2768,1.6314
-1.7784,2.264,1.512
-1.8161,2.2507,1.401
-1.8527,2.2371,1.2977
-1.888,2.223,1.2017
-1.9223,2.2086,1.1125
-1.9555,2.1938,1.0297
-1.9877,2.1786,0.95285
-2.019,2.1631,0.8816
-2.0495,2.1472,0.81555
-2.0791,2.131,0.75435
-2.1079,2.1145,0.69767
-2.1361,2.0977,0.64519
-2.1635,2.0805,0.59664
-2.1903,2.063,0.55172
-2.2164,2.0452,0.51019
-2.242,2.0272,0.4718
-2.267,2.0088,0.43633
-2.2914,1.9902,0.40357
-2.3153,1.9712,0.37332
-2.3388,1.952,0.34539
-2.3618,1.9325,0.31963
-2.3843,1.9128,0.29586
-2.4064,1.8928,0.27394
-2.428,1.8725,0.25374
-2.4493,1.8519,0.23511
-2.4702,1.8312,0.21795
-2.4907,1.8101,0.20214
-2.5108,1.7888,0.18759
-2.5305,1.7673,0.17419
-2.55,1.7455,0.16185
-2.569,1.7235,0.1505
-2.5878,1.7013,0.14005
-2.6062,1.6788,0.13044
-2.6243,1.6561,0.12161
-2.6421,1.6332,0.11349
-2.6595,1.61,0.10602
-2.6767,1.5866,0.099157
-2.6935,1.563,0.092851
-2.7101,1.5392,0.087057
-2.7264,1.5152,0.081736
-2.7423,1.491,0.076848
-2.758,1.4665,0.072361
-2.7734,1.4419,0.06824
-2.7885,1.417,0.064458
-2.8033,1.392,0.060986
-2.8179,1.3667,0.057801
-2.8321,1.3413,0.054877
-2.8461,1.3157,0.052195
-2.8597,1.2898,0.049734
-2.8731,1.2638,0.047477
-2.8862,1.2376,0.045407
-2.8991,1.2112,0.043508
-2.9116,1.1847,0.041767
-2.9239,1.1579,0.04017
-2.9359,1.131,0.038706
-2.9476,1.1039,0.037363
-2.959,1.0766,0.036132
-2.9701,1.0492,0.035004
-2.9809,1.0216,0.033969
-2.9915,0.99381,0.03302
-3.0018,0.96588,0.03215
-3.0117,0.9378,0.031352
-3.0214,0.90956,0.030621
-3.0308,0.88116,0.02995
-3.04,0.85262,0.029336
-3.0488,0.82392,0.028772
-3.0573,0.79508,0.028254
-3.0655,0.7661,0.02778
-3.0735,0.73698,0.027345
-3.0811,0.70771,0.026946
-3.0885,0.67832,0.02658
-3.0955,0.64879,0.026244
-3.1023,0.61913,0.025936
-3.1087,0.58935,0.025653
-3.1149,0.55944,0.025393
-3.1207,0.52941,0.025155
-3.1263,0.49926,0.024936
-3.1315,0.469,0.024735
-3.1364,0.43862,0.02455
-3.1411,0.40813,0.024381
-3.1454,0.37754,0.024226
-3.1494,0.34684,0.024083
-3.1531,0.31604,0.023951
-3.1565,0.28514,0.023831
-3.1596,0.25415,0.02372
-3.1624,0.22306,0.023619
-3.1649,0.19188,0.023526
-3.167,0.16062,0.02344
-3.1688,0.12927,0.023362
-3.1704,0.097837,0.02329
-3.1716,0.066329,0.023224
-3.1725,0.034746,0.023164
-3.1731,0.0030908,0.023108
-3.1733,-0.028634,0.023058
-3.1733,-0.060424,0.023012
-3.1729,-0.092278,0.02297
-3.1722,-0.12419,0.022932
-3.1712,-0.15616,0.022897
-3.1699,-0.18819,0.022866
-3.1682,-0.22026,0.022838
-3.1662,-0.25238,0.022813
-3.1639,-0.28455,0.02279
-3.1613,-0.31676,0.02277
-3.1584,-0.34901,0.022752
-3.1551,-0.38129,0.022737
-3.1515,-0.4136,0.022723
-3.1476,-0.44594,0.022712
-3.1434,-0.47831,0.022703
-3.1388,-0.5107,0.022695
-3.1339,-0.54311,0.022689
-3.1287,-0.57554,0.022685
-3.1232,-0.60798,0.022682
-3.1174,-0.64042,0.022681
-3.1112,-0.67288,0.022681
-3.1047,-0.70534,0.022682
-3.0979,-0.73779,0.022685
-3.0907,-0.77025,0.022689
-3.0832,-0.8027,0.022695
-3.0754,-0.83513,0.022701
-3.0673,-0.86756,0.022709
-3.0589,-0.89997,0.022718
-3.0501,-0.93235,0.022728
-3.041,-0.96472,0.02274
-3.0316,-0.99706,0.022752
-3.0218,-1.0294,0.022765
-3.0118,-1.0616,0.02278
-3.0014,-1.0939,0.022795
-2.9907,-1.1261,0.022812
-2.9796,-1.1582,0.022829
-2.9683,-1.1904,0.022848
-2.9566,-1.2224,0.022867
-2.9446,-1.2544,0.022888
-2.9323,-1.2864,0.022909
-2.9197,-1.3183,0.022932
-2.9067,-1.3501,0.022955
-2.8934,-1.3819,0.022979
-2.8798,-1.4136,0.023005
-2.8659,-1.4452,0.023031
-2.8517,-1.4768,0.023058
-2.8372,-1.5082,0.023086
-2.8223,-1.5396,0.023115
-2.8072,-1.5709,0.023145
-2.7917,-1.6021,0.023176
-2.7759,-1.6333,0.023208
-2.7598,-1.6643,0.023241
-2.7434,-1.6952,0.023275
-2.7267,-1.726,0.02331
-2.7096,-1.7567,0.023346
-2.6923,-1.7874,0.023382
-2.6747,-1.8179,0.02342
-2.6567,-1.8482,0.023459
-2.6385,-1.8785,0.023498
-2.6199,-1.9086,0.023539
-2.6011,-1.9387,0.02358
-2.5819,-1.9685,0.023623
-2.5625,-1.9983,0.023667
-2.5427,-2.0279,0.023711
-2.5227,-2.0574,0.023757
-2.5023,-2.0868,0.023803
-2.4817,-2.1159,0.023851
-2.4608,-2.145,0.023899
-2.4396,-2.1739,0.023949
-2.4181,-2.2026,0.024
-2.3963,-2.2312,0.024051
-2.3742,-2.2596,0.024104
-2.3519,-2.2879,0.024158
-2.3292,-2.316,0.024213
-2.3063,-2.3439,0.024269
-2.2831,-2.3717,0.024326
-2.2596,-2.3993,0.024384
-2.2359,-2.4267,0.024443
-2.2119,-2.4539,0.024503
-2.1876,-2.4809,0.024564
-2.163,-2.5077,0.024627
-2.1382,-2.5344,0.02469
-2.1131,-2.5608,0.024755
-2.0877,-2.5871,0.024821
-2.0621,-2.6131,0.024888
-2.0362,-2.639,0.024956
-2.0101,-2.6646,0.025026
-1.9837,-2.69,0.025096
-1.957,-2.7153,0.025168
-1.9301,-2.7403,0.025241
-1.903,-2.765,0.025315
-1.8756,-2.7896,0.02539
-1.8479,-2.8139,0.025467
-1.8201,-2.838,0.025544
-1.7919,-2.8619,0.025623
-1.7636,-2.8856,0.025704
-1.735,-2.909,0.025785
-1.7061,-2.9321,0.025868
-1.6771,-2.9551,0.025952
-1.6478,-2.9777,0.026038
-1.6183,-3.0002,0.026125
-1.5885,-3.0224,0.026213
-1.5586,-3.0443,0.026302
-1.5284,-3.066,0.026393
-1.498,-3.0874,0.026485
-1.4674,-3.1085,0.026579
-1.4366,-3.1294,0.026674
-1.4055,-3.1501,0.02677
-1.3743,-3.1704,0.026868
-1.3429,-3.1905,0.026967
-1.3112,-3.2103,0.027068
-1.2794,-3.2298,0.02717
-1.2474,-3.2491,0.027274
-1.2152,-3.2681,0.027379
-1.1827,-3.2867,0.027486
-1.1502,-3.3051,0.027594
-1.1174,-3.3233,0.027704
-1.0844,-3.3411,0.027815
-1.0513,-3.3586,0.027928
-1.018,-3.3758,0.028043
-0.98451,-3.3928,0.028159
-0.95086,-3.4094,0.028276
-0.91705,-3.4257,0.028396
-0.88308,-3.4417,0.028517
-0.84894,-3.4575,0.02864
-0.81466,-3.4729,0.028764
-0.78021,-3.488,0.02889
-0.74562,-3.5027,0.029018
-0.71089,-3.5172,0.029148
-0.67601,-3.5313,0.029279
-0.64099,-3.5452,0.029412
-0.60583,-3.5587,0.029547
-0.57054,-3.5718,0.029684
-0.53512,-3.5847,0.029823
-0.49957,-3.5972,0.029963
-0.46389,-3.6094,0.030105
-0.4281,-3.6213,0.03025
-0.39219,-3.6328,0.030396
-0.35617,-3.644,0.030544
-0.32003,-3.6548,0.030694
-0.28379,-3.6653,0.030847
-0.24745,-3.6755,0.031001
-0.211,-3.6853,0.031157
-0.17446,-3.6948,0.031315
-0.13783,-3.7039,0.031476
-0.1011,-3.7127,0.031638
-0.06429,-3.7212,0.031803
-0.027396,-3.7292,0.03197
0.0095764,-3.737,0.032139
0.046625,-3.7444,0.03231
0.083745,-3.7514,0.032483
0.12093,-3.758,0.032659
0.15819,-3.7644,0.032837
0.1955,-3.7703,0.033017
0.23288,-3.7759,0.0332
0.2703,-3.7811,0.033385
0.30778,-3.786,0.033572
0.3453,-3.7905,0.033762
0.38287,-3.7946,0.033954
0.42048,-3.7983,0.034148
0.45812,-3.8017,0.034346
0.49579,-3.8048,0.034545
0.5335,-3.8074,0.034747
0.57122,-3.8097,0.034952
0.60897,-3.8116,0.03516
0.64673,-3.8131,0.03537
0.68451,-3.8143,0.035582
0.7223,-3.8151,0.035798
0.76009,-3.8155,0.036016
0.79789,-3.8155,0.036237
0.83568,-3.8152,0.03646
0.87347,-3.8144,0.036687
0.91124,-3.8133,0.036916
0.94901,-3.8118,0.037148
0.98676,-3.81,0.037383
1.0245,-3.8077,0.037621
1.0622,-3.8051,0.037862
1.0999,-3.8021,0.038106
1.1375,-3.7987,0.038353
1.1751,-3.7949,0.038604
1.2127,-3.7908,0.038857
1.2502,-3.7862,0.039113
1.2877,-3.7813,0.039373
1.3251,-3.776,0.039635
1.3624,-3.7703,0.039901
1.3997,-3.7642,0.040171
1.437,-3.7577,0.040443
1.4742,-3.7509,0.040719
1.5113,-3.7436,0.040998
1.5483,-3.736,0.041281
1.5852,-3.728,0.041567
1.6221,-3.7196,0.041857
1.6589,-3.7108,0.04215
1.6956,-3.7016,0.042447
1.7321,-3.6921,0.042747
1.7686,-3.6822,0.043051
1.805,-3.6718,0.043358
1.8413,-3.6611,0.043669
1.8775,-3.65,0.043984
1.9136,-3.6386,0.044303
1.9495,-3.6267,0.044626
1.9853,-3.6145,0.044952
2.021,-3.6018,0.045282
2.0566,-3.5888,0.045616
2.092,-3.5754,0.045954
2.1273,-3.5617,0.046296
2.1625,-3.5475,0.046642
2.1975,-3.533,0.046992
2.2323,-3.5181,0.047346
2.267,-3.5028,0.047704
2.3016,-3.4871,0.048067
2.336,-3.4711,0.048433
2.3702,-3.4547,0.048804
2.4043,-3.4379,0.049179
2.4381,-3.4207,0.049558
2.4719,-3.4032,0.049941
2.5054,-3.3853,0.050329
2.5387,-3.367,0.050721
2.5719,-3.3483,0.051118
2.6049,-3.3293,0.051519
2.6377,-3.3099,0.051924
2.6702,-3.2902,0.052334
2.7026,-3.27,0.052749
2.7348,-3.2496,0.053168
2.7667,-3.2287,0.053591
2.7985,-3.2075,0.054019
2.83,-3.1859,0.054452
2.8613,-3.164,0.054889
2.8924,-3.1417,0.055331
2.9233,-3.1191,0.055777
2.9539,-3.0961,0.056229
2.9843,-3.0727,0.056685
3.0145,-3.049,0.057145
3.0444,-3.025,0.057611
3.0741,-3.0006,0.058081
3.1035,-2.9758,0.058556
3.1327,-2.9508,0.059035
3.1616,-2.9253,0.05952
3.1903,-2.8996,0.060009
3.2187,-2.8735,0.060503
3.2468,-2.847,0.061001
3.2746,-2.8203,0.061505
3.3022,-2.7931,0.062013
3.3295,-2.7657,0.062526
3.3566,-2.7379,0.063044
3.3833,-2.7099,0.063567
3.4098,-2.6814,0.064094
3.436,-2.6527,0.064626
3.4618,-2.6237,0.065163
3.4874,-2.5943,0.065705
3.5127,-2.5646,0.066251
3.5377,-2.5346,0.066802
3.5624,-2.5043,0.067357
3.5867,-2.4737,0.067917
3.6108,-2.4428,0.068482
3.6345,-2.4115,0.069051
3.658,-2.38,0.069625
3.6811,-2.3482,0.070203
3.7039,-2.3161,0.070786
3.7263,-2.2837,0.071373
3.7484,-2.251,0.071964
3.7702,-2.218,0.07256
3.7917,-2.1847,0.07316
3.8128,-2.1512,0.073764
3.8336,-2.1174,0.074371
3.854,-2.0833,0.074983
3.8741,-2.0489,0.075599
3.8938,-2.0142,0.076219
3.9132,-1.9793,0.076842
3.9322,-1.9442,0.077469
3.9509,-1.9087,0.0781
3.9692,-1.873,0.078734
3.9871,-1.8371,0.079371
4.0047,-1.8009,0.080011
4.0219,-1.7644,0.080655
4.0388,-1.7278,0.081301
4.0552,-1.6908,0.081951
4.0713,-1.6537,0.082603
4.087,-1.6162,0.083258
4.1023,-1.5786,0.083915
4.1173,-1.5407,0.084574
4.1319,-1.5026,0.085235
4.146,-1.4643,0.085899
4.1598,-1.4258,0.086564
4.1732,-1.3871,0.087231
4.1862,-1.3481,0.087899
4.1988,-1.3089,0.088568
4.211,-1.2696,0.089239
4.2228,-1.23,0.08991
4.2342,-1.1902,0.090582
4.2452,-1.1503,0.091254
4.2558,-1.1101,0.091926
4.266,-1.0698,0.092599
4.2758,-1.0293,0.093271
4.2851,-0.98855,0.093943
4.2941,-0.94768,0.094613
4.3026,-0.90664,0.095283
4.3107,-0.86542,0.095952
4.3184,-0.82405,0.096619
4.3257,-0.78251,0.097284
4.3325,-0.74082,0.097947
4.339,-0.69897,0.098607
4.345,-0.65698,0.099265
4.3505,-0.61485,0.09992
4.3557,-0.57257,0.10057
4.3604,-0.53016,0.10122
4.3647,-0.48762,0.10186
4.3686,-0.44495,0.1025
4.372,-0.40215,0.10314
4.375,-0.35923,0.10377
4.3775,-0.3162,0.10439
4.3796,-0.27306,0.10501
4.3813,-0.22981,0.10563
4.3826,-0.18646,0.10623
4.3834,-0.143,0.10683
4.3837,-0.099456,0.10743
4.3836,-0.055817,0.10801
4.3831,-0.012093,0.10859
4.3822,0.031714,0.10916
4.3807,0.075599,0.10972
4.3789,0.11956,0.11028
4.3766,0.16359,0.11082
4.3739,0.20768,0.11135
4.3707,0.25183,0.11188
4.367,0.29604,0.11239
4.3629,0.34031,0.11289
4.3584,0.38462,0.11338
4.3534,0.42897,0.11386
4.348,0.47336,0.11433
4.3421,0.51779,0.11478
4.3358,0.56225,0.11522
4.329,0.60673,0.11565
4.3218,0.65123,0.11607
4.3141,0.69575,0.11647
4.306,0.74028,0.11685
4.2974,0.78483,0.11722
4.2884,0.82937,0.11758
4.2789,0.87391,0.11792
4.269,0.91845,0.11824
4.2587,0.96298,0.11855
4.2478,1.0075,0.11884
4.2366,1.052,0.11912
4.2249,1.0965,0.11937
4.2127,1.1409,0.11961
4.2001,1.1853,0.11983
4.1871,1.2297,0.12004
4.1736,1.274,0.12022
4.1596,1.3183,0.12038
4.1452,1.3625,0.12053
4.1304,1.4067,0.12066
4.1151,1.4508,0.12076
4.0994,1.4949,0.12085
4.0833,1.5389,0.12091
4.0667,1.5828,0.12096
4.0496,1.6266,0.12098
4.0321,1.6703,0.12099
4.0142,1.714,0.12097
3.9959,1.7576,0.12093
3.9771,1.801,0.12087
3.9579,1.8444,0.12079
3.9382,1.8877,0.12068
3.9181,1.9308,0.12056
3.8976,1.9739,0.12041
3.8767,2.0168,0.12024
3.8553,2.0596,0.12005
3.8335,2.1023,0.11983
3.8113,2.1448,0.11959
3.7886,2.1872,0.11934
3.7656,2.2295,0.11905
3.7421,2.2716,0.11875
3.7182,2.3136,0.11843
3.6939,2.3554,0.11808
3.6691,2.397,0.11771
3.644,2.4385,0.11732
3.6184,2.4798,0.11691
3.5925,2.521,0.11647
3.5661,2.5619,0.11602
3.5393,2.6027,0.11554
3.5121,2.6433,0.11505
3.4845,2.6837,0.11453
3.4566,2.7239,0.11399
3.4282,2.764,0.11344
3.3994,2.8038,0.11286
3.3702,2.8434,0.11226
3.3407,2.8828,0.11165
3.3107,2.9219,0.11101
3.2804,2.9609,0.11036
3.2497,2.9996,0.10969
3.2186,3.0381,0.109
3.1871,3.0764,0.1083
3.1553,3.1144,0.10758
3.1231,3.1522,0.10684
3.0905,3.1897,0.10609
3.0575,3.227,0.10532
3.0242,3.264,0.10453
2.9905,3.3008,0.10374
2.9565,3.3373,0.10293
2.9221,3.3735,0.1021
2.8873,3.4095,0.10127
2.8522,3.4452,0.10042
2.8167,3.4806,0.099558
2.7809,3.5157,0.098688
2.7448,3.5506,0.097807
2.7083,3.5851,0.096917
2.6715,3.6194,0.096017
2.6343,3.6533,0.095109
2.5969,3.687,0.094194
2.559,3.7203,0.093271
2.5209,3.7534,0.092341
2.4825,3.7861,0.091405
2.4437,3.8185,0.090464
2.4046,3.8505,0.089519
2.3652,3.8823,0.088569
2.3255,3.9137,0.087615
2.2855,3.9448,0.086658
2.2452,3.9755,0.085699
2.2045,4.0059,0.084739
2.1636,4.036,0.083777
2.1224,4.0657,0.082814
2.0809,4.0951,0.081851
2.0392,4.1241,0.080889
1.9971,4.1527,0.079928
1.9548,4.181,0.078968
1.9122,4.2089,0.078011
1.8693,4.2364,0.077056
1.8262,4.2636,0.076104
1.7828,4.2904,0.075156
1.7391,4.3168,0.074212
1.6952,4.3428,0.073272
1.6511,4.3685,0.072338
1.6067,4.3937,0.071409
1.562,4.4186,0.070486
1.5171,4.443,0.069569
1.472,4.4671,0.068659
1.4266,4.4907,0.067757
1.3811,4.514,0.066861
1.3353,4.5368,0.065973
1.2892,4.5592,0.065094
1.243,4.5812,0.064223
1.1965,4.6028,0.06336
1.1499,4.624,0.062507
1.103,4.6448,0.061663
1.0559,4.6651,0.060828
1.0087,4.685,0.060003
0.96123,4.7044,0.059188
0.91359,4.7234,0.058383
0.86577,4.742,0.057589
0.81778,4.7602,0.056805
0.76961,4.7779,0.056032
0.72127,4.7951,0.055269
0.67276,4.8119,0.054517
0.6241,4.8283,0.053777
0.57528,4.8442,0.053047
0.52631,4.8596,0.052328
0.47719,4.8746,0.051621
0.42792,4.8891,0.050925
0.37852,4.9032,0.05024
0.32899,4.9168,0.049567
0.27933,4.9299,0.048905
0.22954,4.9425,0.048254
0.17963,4.9547,0.047614
0.12961,4.9664,0.046985
0.079473,4.9777,0.046368
0.029233,4.9884,0.045762
-0.021109,4.9987,0.045167
-0.071547,5.0085,0.044583
-0.12208,5.0178,0.04401
-0.1727,5.0266,0.043447
-0.2234,5.0349,0.042896
-0.27417,5.0427,0.042355
-0.32502,5.0501,0.041825
-0.37594,5.0569,0.041305
-0.42693,5.0633,0.040795
-0.47797,5.0691,0.040296
-0.52906,5.0745,0.039806
-0.5802,5.0794,0.039327
-0.63139,5.0837,0.038857
-0.68262,5.0876,0.038397
-0.73388,5.0909,0.037946
-0.78517,5.0938,0.037505
-0.83648,5.0961,0.037072
-0.88781,5.0979,0.036649
-0.93916,5.0992,0.036235
-0.99051,5.1001,0.035829
-1.0419,5.1003,0.035432
-1.0932,5.1001,0.035043
-1.1446,5.0994,0.034663
-1.1959,5.0981,0.03429
-1.2472,5.0964,0.033925
-1.2985,5.0941,0.033569
-1.3498,5.0913,0.033219
-1.4011,5.088,0.032877
-1.4523,5.0842,0.032543
-1.5034,5.0798,0.032215
-1.5546,5.0749,0.031895
-1.6056,5.0695,0.031581
-1.6566,5.0636,0.031274
-1.7076,5.0572,0.030973
-1.7585,5.0502,0.030679
-1.8093,5.0427,0.03039
-1.86,5.0347,0.030108
-1.9107,5.0262,0.029832
-1.9612,5.0171,0.029562
-2.0117,5.0076,0.029297
-2.0621,4.9975,0.029038
-2.1123,4.9868,0.028784
-2.1625,4.9757,0.028535
-2.2125,4.964,0.028291
-2.2624,4.9518,0.028053
-2.3122,4.9391,0.027819
-2.3619,4.9258,0.02759
-2.4114,4.9121,0.027366
-2.4608,4.8978,0.027146
-2.5101,4.883,0.026931
-2.5592,4.8676,0.02672
-2.6081,4.8518,0.026513
-2.6569,4.8354,0.02631
-2.7055,4.8185,0.026111
-2.754,4.8011,0.025917
-2.8023,4.7832,0.025726
-2.8503,4.7647,0.025538
-2.8982,4.7457,0.025355
-2.946,4.7262,0.025175
-2.9935,4.7062,0.024998
-3.0408,4.6857,0.024825
-3.0879,4.6647,0.024655
-3.1348,4.6431,0.024488
-3.1815,4.6211,0.024325
-3.2279,4.5985,0.024164
-3.2741,4.5754,0.024007
-3.3201,4.5518,0.023853
-3.3659,4.5277,0.023701
-3.4114,4.5031,0.023552
-3.4567,4.478,0.023406
-3.5017,4.4524,0.023263
-3.5464,4.4263,0.023123
-3.5909,4.3997,0.022985
-3.6352,4.3726,0.022849
-3.6791,4.345,0.022716
-3.7228,4.3169,0.022586
-3.7662,4.2883,0.022457
-3.8093,4.2592,0.022331
-3.8521,4.2296,0.022208
-3.8946,4.1995,0.022087
-3.9368,4.169,0.021967
-3.9787,4.138,0.021851
-4.0203,4.1064,0.021736
-4.0616,4.0745,0.021623
-4.1026,4.042,0.021512
-4.1432,4.009,0.021403
-4.1835,3.9756,0.021297
-4.2235,3.9417,0.021192
-4.2631,3.9074,0.021089
-4.3024,3.8726,0.020988
-4.3413,3.8373,0.020888
-4.3799,3.8016,0.020791
-4.4182,3.7654,0.020695
-4.456,3.7287,0.020601
-4.4935,3.6916,0.020509
-4.5306,3.6541,0.020418
-4.5674,3.6161,0.020329
-4.6037,3.5776,0.020242
-4.6397,3.5387,0.020156
-4.6753,3.4994,0.020072
-4.7105,3.4597,0.01999
-4.7453,3.4195,0.019909
-4.7797,3.3789,0.019829
-4.8137,3.3378,0.019751
-4.8473,3.2964,0.019675
-4.8804,3.2545,0.019599
-4.9132,3.2122,0.019526
-4.9455,3.1695,0.019453
-4.9774,3.1264,0.019383
-5.0088,3.0828,0.019313
-5.0398,3.0389,0.019245
-5.0704,2.9946,0.019178
-5.1006,2.9499,0.019112
-5.1302,2.9048,0.019048
-5.1595,2.8593,0.018985
-5.1883,2.8134,0.018924
-5.2166,2.7672,0.018863
-5.2445,2.7205,0.018804
-5.2718,2.6735,0.018746
-5.2988,2.6262,0.018689
-5.3252,2.5784,0.018634
